수준,날짜 및 시간,원본,이벤트 ID,작업 범주
경고,2025-11-19 오후 1:07:41,Microsoft-Windows-Kernel-PnP,225,(223),"\Device\HarddiskVolume3\Program Files (x86)\Microsoft\Edge\Application\msedge.exe 응용 프로그램(프로세스 ID 1100)이 PCI\VEN_15AD&DEV_07C0&SUBSYS_07C015AD&REV_02\9F1723305005056200 장치의 제거 또는 꺼내기를 중지했습니다.
프로세스 명령줄: ""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --type=crashpad-handler ""--user-data-dir=C:\Users\goode\AppData\Local\Microsoft\Edge\User Data"" /prefetch:4 --monitor-self-annotation=ptype=crashpad-handler ""--database=C:\Users\goode\AppData\Local\Microsoft\Edge\User Data\Crashpad"" --annotation=IsOfficialBuild=1 --annotation=channel= --annotation=chromium-version=142.0.7444.176 ""--annotation=exe=C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --annotation=plat=Win64 --annotation=prod=Edge --annotation=ver=142.0.3595.90 --initial-client-data=0x264,0x268,0x26c,0x260,0x274,0x7fff1d99db58,0x7fff1d99db64,0x7fff1d99db70
영향을 받는 디바이스 목록:
STORAGE\Volume\{2493693f-c496-11f0-832a-806e6f6e6963}#000000000D900000
"
경고,2025-11-19 오후 1:07:41,Microsoft-Windows-Kernel-PnP,225,(223),"\Device\HarddiskVolume3\Windows\System32\svchost.exe 응용 프로그램(프로세스 ID 1076)이 PCI\VEN_15AD&DEV_07C0&SUBSYS_07C015AD&REV_02\9F1723305005056200 장치의 제거 또는 꺼내기를 중지했습니다.
프로세스 명령줄: C:\WINDOWS\system32\svchost.exe -k NetworkService -p
영향을 받는 디바이스 목록:
SCSI\Disk&Ven_VMware_&Prod_VMware_Virtual_S\5&5095df7&0&000000
STORAGE\Volume\{2493693f-c496-11f0-832a-806e6f6e6963}#000000000D900000
"
경고,2025-11-19 오후 1:07:41,Microsoft-Windows-Kernel-PnP,225,(223),"\Device\HarddiskVolume3\Windows\System32\svchost.exe 응용 프로그램(프로세스 ID 1000)이 PCI\VEN_15AD&DEV_07C0&SUBSYS_07C015AD&REV_02\9F1723305005056200 장치의 제거 또는 꺼내기를 중지했습니다.
프로세스 명령줄: C:\WINDOWS\system32\svchost.exe -k InvSvcGroup -p -s InventorySvc
영향을 받는 디바이스 목록:
STORAGE\Volume\{2493693f-c496-11f0-832a-806e6f6e6963}#000000000D900000
"
경고,2025-11-19 오후 1:07:41,Microsoft-Windows-Kernel-PnP,225,(223),"\Device\HarddiskVolume3\Windows\System32\svchost.exe 응용 프로그램(프로세스 ID 968)이 PCI\VEN_15AD&DEV_07C0&SUBSYS_07C015AD&REV_02\9F1723305005056200 장치의 제거 또는 꺼내기를 중지했습니다.
프로세스 명령줄: C:\WINDOWS\system32\svchost.exe -k DcomLaunch -p
영향을 받는 디바이스 목록:
SCSI\Disk&Ven_VMware_&Prod_VMware_Virtual_S\5&5095df7&0&000000
STORAGE\Volume\{2493693f-c496-11f0-832a-806e6f6e6963}#000000000D900000
"
경고,2025-11-19 오후 1:07:41,Microsoft-Windows-Kernel-PnP,225,(223),"\Device\HarddiskVolume3\Windows\System32\svchost.exe 응용 프로그램(프로세스 ID 944)이 PCI\VEN_15AD&DEV_07C0&SUBSYS_07C015AD&REV_02\9F1723305005056200 장치의 제거 또는 꺼내기를 중지했습니다.
프로세스 명령줄: C:\WINDOWS\system32\svchost.exe -k netsvcs -p -s wisvc
영향을 받는 디바이스 목록:
STORAGE\Volume\{2493693f-c496-11f0-832a-806e6f6e6963}#000000000D900000
"
경고,2025-11-19 오후 1:07:41,Microsoft-Windows-Kernel-PnP,225,(223),"\Device\HarddiskVolume3\Windows\System32\fontdrvhost.exe 응용 프로그램(프로세스 ID 892)이 PCI\VEN_15AD&DEV_07C0&SUBSYS_07C015AD&REV_02\9F1723305005056200 장치의 제거 또는 꺼내기를 중지했습니다.
프로세스 명령줄: ""fontdrvhost.exe""
영향을 받는 디바이스 목록:
STORAGE\Volume\{2493693f-c496-11f0-832a-806e6f6e6963}#000000000D900000
"
경고,2025-11-19 오후 1:07:41,Microsoft-Windows-Kernel-PnP,225,(223),"\Device\HarddiskVolume3\Windows\System32\lsass.exe 응용 프로그램(프로세스 ID 788)이 PCI\VEN_15AD&DEV_07C0&SUBSYS_07C015AD&REV_02\9F1723305005056200 장치의 제거 또는 꺼내기를 중지했습니다.
프로세스 명령줄: C:\WINDOWS\system32\lsass.exe
영향을 받는 디바이스 목록:
STORAGE\Volume\{2493693f-c496-11f0-832a-806e6f6e6963}#000000000D900000
"
경고,2025-11-19 오후 1:07:41,Microsoft-Windows-Kernel-PnP,225,(223),"\Device\HarddiskVolume3\Windows\System32\services.exe 응용 프로그램(프로세스 ID 768)이 PCI\VEN_15AD&DEV_07C0&SUBSYS_07C015AD&REV_02\9F1723305005056200 장치의 제거 또는 꺼내기를 중지했습니다.
프로세스 명령줄: C:\WINDOWS\system32\services.exe
영향을 받는 디바이스 목록:
STORAGE\Volume\{2493693f-c496-11f0-832a-806e6f6e6963}#000000000D900000
"
경고,2025-11-19 오후 1:07:41,Microsoft-Windows-Kernel-PnP,225,(223),"\Device\HarddiskVolume3\Program Files (x86)\Microsoft OneDrive\23.038.0219.0001\FileSyncHelper.exe 응용 프로그램(프로세스 ID 764)이 PCI\VEN_15AD&DEV_07C0&SUBSYS_07C015AD&REV_02\9F1723305005056200 장치의 제거 또는 꺼내기를 중지했습니다.
프로세스 명령줄: ""C:\Program Files (x86)\Microsoft OneDrive\23.038.0219.0001\FileSyncHelper.exe""
영향을 받는 디바이스 목록:
STORAGE\Volume\{2493693f-c496-11f0-832a-806e6f6e6963}#000000000D900000
"
경고,2025-11-19 오후 1:07:41,Microsoft-Windows-Kernel-PnP,225,(223),"\Device\HarddiskVolume3\Windows\System32\wininit.exe 응용 프로그램(프로세스 ID 628)이 PCI\VEN_15AD&DEV_07C0&SUBSYS_07C015AD&REV_02\9F1723305005056200 장치의 제거 또는 꺼내기를 중지했습니다.
프로세스 명령줄: wininit.exe
영향을 받는 디바이스 목록:
STORAGE\Volume\{2493693f-c496-11f0-832a-806e6f6e6963}#000000000D900000
"
경고,2025-11-19 오후 1:07:41,Microsoft-Windows-Kernel-PnP,225,(223),"\Device\HarddiskVolume3\Windows\System32\csrss.exe 응용 프로그램(프로세스 ID 556)이 PCI\VEN_15AD&DEV_07C0&SUBSYS_07C015AD&REV_02\9F1723305005056200 장치의 제거 또는 꺼내기를 중지했습니다.
프로세스 명령줄: %SystemRoot%\system32\csrss.exe ObjectDirectory=\Windows SharedSection=1024,20480,768 Windows=On SubSystemType=Windows ServerDll=basesrv,1 ServerDll=winsrv:UserServerDllInitialization,3 ServerDll=sxssrv,4 ProfileControl=Off MaxRequestThreads=16
영향을 받는 디바이스 목록:
STORAGE\Volume\{2493693f-c496-11f0-832a-806e6f6e6963}#000000000D900000
"
경고,2025-11-19 오후 1:07:41,Microsoft-Windows-Kernel-PnP,225,(223),"\Device\HarddiskVolume3\Program Files (x86)\Microsoft OneDrive\OneDrive.exe 응용 프로그램(프로세스 ID 544)이 PCI\VEN_15AD&DEV_07C0&SUBSYS_07C015AD&REV_02\9F1723305005056200 장치의 제거 또는 꺼내기를 중지했습니다.
프로세스 명령줄: ""C:\Program Files (x86)\Microsoft OneDrive\OneDrive.exe"" /background
영향을 받는 디바이스 목록:
STORAGE\Volume\{2493693f-c496-11f0-832a-806e6f6e6963}#000000000D900000
"
경고,2025-11-19 오후 1:07:41,Microsoft-Windows-Kernel-PnP,225,(223),"\Device\HarddiskVolume3\Windows\System32\svchost.exe 응용 프로그램(프로세스 ID 500)이 PCI\VEN_15AD&DEV_07C0&SUBSYS_07C015AD&REV_02\9F1723305005056200 장치의 제거 또는 꺼내기를 중지했습니다.
프로세스 명령줄: C:\WINDOWS\system32\svchost.exe -k DcomLaunch -p -s LSM
영향을 받는 디바이스 목록:
STORAGE\Volume\{2493693f-c496-11f0-832a-806e6f6e6963}#000000000D900000
"
경고,2025-11-19 오후 1:07:41,Microsoft-Windows-Kernel-PnP,225,(223),"\Device\HarddiskVolume3\Windows\System32\smss.exe 응용 프로그램(프로세스 ID 388)이 PCI\VEN_15AD&DEV_07C0&SUBSYS_07C015AD&REV_02\9F1723305005056200 장치의 제거 또는 꺼내기를 중지했습니다.
프로세스 명령줄: \SystemRoot\System32\smss.exe
영향을 받는 디바이스 목록:
STORAGE\Volume\{2493693f-c496-11f0-832a-806e6f6e6963}#000000000D900000
"
경고,2025-11-19 오후 1:07:41,Microsoft-Windows-Kernel-PnP,225,(223),"\Device\HarddiskVolume3\Windows\System32\svchost.exe 응용 프로그램(프로세스 ID 320)이 PCI\VEN_15AD&DEV_07C0&SUBSYS_07C015AD&REV_02\9F1723305005056200 장치의 제거 또는 꺼내기를 중지했습니다.
프로세스 명령줄: C:\WINDOWS\system32\svchost.exe -k RPCSS -p
영향을 받는 디바이스 목록:
STORAGE\Volume\{2493693f-c496-11f0-832a-806e6f6e6963}#000000000D900000
"
경고,2025-11-19 오후 1:07:41,Microsoft-Windows-Kernel-PnP,225,(223),"System 응용 프로그램(프로세스 ID 4)이 PCI\VEN_15AD&DEV_07C0&SUBSYS_07C015AD&REV_02\9F1723305005056200 장치의 제거 또는 꺼내기를 중지했습니다.
프로세스 명령줄: 
영향을 받는 디바이스 목록:
STORAGE\Volume\{2493693f-c496-11f0-832a-806e6f6e6963}#0000000000100000
STORAGE\Volume\{2493693f-c496-11f0-832a-806e6f6e6963}#000000000D900000
STORAGE\Volume\{2493693f-c496-11f0-832a-806e6f6e6963}#00000009D0400000
"
정보,2025-11-19 오후 1:07:39,Microsoft-Windows-WindowsUpdateClient,43,Windows 업데이트 에이전트,설치 시작: Windows에서 Broadcom Inc. - SCSIAdapter - 1.3.29.0 업데이트 설치를 시작했습니다.
정보,2025-11-19 오후 1:07:35,Microsoft-Windows-WindowsUpdateClient,44,Windows 업데이트 에이전트,Windows 업데이트에서 업데이트 다운로드를 시작했습니다.
정보,2025-11-19 오후 1:07:35,Microsoft-Windows-WindowsUpdateClient,44,Windows 업데이트 에이전트,Windows 업데이트에서 업데이트 다운로드를 시작했습니다.
정보,2025-11-19 오후 1:07:35,Microsoft-Windows-WindowsUpdateClient,44,Windows 업데이트 에이전트,Windows 업데이트에서 업데이트 다운로드를 시작했습니다.
정보,2025-11-19 오후 1:07:35,Microsoft-Windows-WindowsUpdateClient,44,Windows 업데이트 에이전트,Windows 업데이트에서 업데이트 다운로드를 시작했습니다.
정보,2025-11-19 오후 1:07:35,Microsoft-Windows-WindowsUpdateClient,44,Windows 업데이트 에이전트,Windows 업데이트에서 업데이트 다운로드를 시작했습니다.
정보,2025-11-19 오후 1:06:29,Microsoft-Windows-Kernel-Power,566,(268),"시스템 세션이 19에서 20 (으)로 전환되었습니다.

Reason SessionUnlock 

BootId: 5"
정보,2025-11-19 오후 1:06:01,Microsoft-Windows-Kernel-General,16,없음,\??\C:\ProgramData\Microsoft\Provisioning\Microsoft-Desktop-Provisioning-Sequence.dat 하이브의 액세스 기록이 삭제되어 키 0개가 업데이트되고 수정된 페이지 0개가 만들어졌습니다.
정보,2025-11-19 오후 1:02:00,Service Control Manager,7040,없음,Background Intelligent Transfer Service 서비스의 시작 유형을 자동 시작에서 요청 시 시작(으)로 바꿨습니다.
정보,2025-11-19 오후 1:00:39,Microsoft-Windows-Kernel-Power,566,(268),"시스템 세션이 17에서 19 (으)로 전환되었습니다.

Reason InputAccelerometer 

BootId: 5"
오류,2025-11-19 오후 1:00:02,Service Control Manager,7034,없음,Diagnostic System Host 서비스가 예기치 않게 종료되었습니다. 이것이 1번째입니다.
정보,2025-11-19 오후 12:58:15,Microsoft-Windows-Kernel-Power,566,(268),"시스템 세션이 16에서 17 (으)로 전환되었습니다.

Reason SessionUnlock 

BootId: 5"
정보,2025-11-19 오후 12:55:56,Microsoft-Windows-WindowsUpdateClient,19,Windows 업데이트 에이전트,설치 성공: 다음 업데이트를 성공적으로 설치했습니다. Microsoft Defender Antivirus 보안 인텔리전스 업데이트 - KB2267602(버전 1.441.324.0) - 현재 채널(광범위)
정보,2025-11-19 오후 12:55:22,Microsoft-Windows-WindowsUpdateClient,43,Windows 업데이트 에이전트,설치 시작: Windows에서 Microsoft Defender Antivirus 보안 인텔리전스 업데이트 - KB2267602(버전 1.441.324.0) - 현재 채널(광범위) 업데이트 설치를 시작했습니다.
정보,2025-11-19 오후 12:52:25,Microsoft-Windows-WindowsUpdateClient,44,Windows 업데이트 에이전트,Windows 업데이트에서 업데이트 다운로드를 시작했습니다.
경고,2025-11-19 오후 12:52:07,Microsoft-Windows-DNS-Client,1014,(1014),구성된 DNS 서버 중 응답한 서버가 없으면 이름 wpad 이름 확인 시간이 초과되었습니다. 클라이언트 PID 2260.
정보,2025-11-19 오후 12:52:00,Microsoft-Windows-Power-Troubleshooter,1,없음,"시스템이 저전원 상태에서 복귀되었습니다.

절전 모드 시간: ‎2025‎-‎11‎-‎19T02:25:25.032594800Z
절전 모드 해제 시간: ‎2025‎-‎11‎-‎19T03:51:58.898832100Z

절전 모드 해제 원본: Unknown"
정보,2025-11-19 오후 12:51:59,Microsoft-Windows-Winlogon,7001,(1101),사용자 환경 개선 프로그램용 사용자 로그온 알림
정보,2025-11-19 오후 12:51:58,Microsoft-Windows-Kernel-Power,566,(268),"시스템 세션이 14에서 16 (으)로 전환되었습니다.

Reason WinRT 

BootId: 5"
정보,2025-11-19 오후 12:51:58,Microsoft-Windows-Kernel-Power,566,(268),"시스템 세션이 13에서 14 (으)로 전환되었습니다.

Reason SxTransition 

BootId: 5"
정보,2025-11-19 오후 12:51:58,Microsoft-Windows-Kernel-Boot,32,(58),bootmgr에서 사용자 입력을 기다리는 데 0ms를 사용했습니다.
정보,2025-11-19 오후 12:51:58,Microsoft-Windows-Kernel-Boot,18,(57),이 시스템에는 0x1개의 부팅 옵션이 있습니다.
정보,2025-11-19 오후 12:51:58,Microsoft-Windows-Kernel-Boot,247,(99),"Windows 펌웨어를 로드할 수 없습니다. StatusCode: STATUS_SUCCESS, 이유: Failed to apply firmware."
정보,2025-11-19 오후 12:51:58,Microsoft-Windows-Kernel-Boot,27,(33),부팅 유형은 0x1입니다.
정보,2025-11-19 오후 12:51:58,Microsoft-Windows-Kernel-Boot,25,(32),부팅 메뉴 정책은 0x1입니다.
정보,2025-11-19 오후 12:51:58,vmci,3,없음,VMCI: Using capabilities (0x1c).

정보,2025-11-19 오후 12:51:58,Microsoft-Windows-Kernel-General,1,(5),"시스템 시간이 ‎2025‎-‎11‎-‎19T02:25:30.424738300Z.
시간 델타에서 ‎2025‎-‎11‎-‎19T03:51:58.500000000Z 변경되었습니다. 5188075 변경 이유: System time synchronized with the hardware clock.


프로세스: ''(PID 4).

RTC 시간: ‎2025‎-‎11‎-‎19T12:51:58.500000000Z
현재 표준 시간대 보정: -540
RTC 시간은 UTC: false
시스템 시간을 기준으로 한 RTC 시간: false"
정보,2025-11-19 오전 11:25:30,Microsoft-Windows-Kernel-Power,107,(102),시스템이 절전 모드에서 다시 시작되었습니다.
정보,2025-11-19 오후 12:51:58,EventLog,6013,없음,시스템 작동 시간은 8641초입니다.
정보,2025-11-19 오전 11:25:25,Microsoft-Windows-Kernel-Power,42,(64),"시스템이 절전 모드로 전환하는 중입니다.

절전 모드 전환 이유: Application API"
정보,2025-11-19 오전 11:25:25,Microsoft-Windows-Kernel-Power,566,(268),"시스템 세션이 12에서 13 (으)로 전환되었습니다.

Reason InputAccelerometer 

BootId: 5"
정보,2025-11-19 오전 11:25:25,Microsoft-Windows-Kernel-Power,187,(243),SetSuspendState 또는 SetSystemPowerState APIs를 호출하므로 시스템 상태를 변경하려는 사용자 모드 과정.
정보,2025-11-19 오전 11:25:24,Microsoft-Windows-Winlogon,7002,(1102),사용자 환경 개선 프로그램용 사용자 로그오프 알림
경고,2025-11-19 오전 11:25:11,Microsoft-Windows-DNS-Client,1014,(1014),구성된 DNS 서버 중 응답한 서버가 없으면 이름 wpad 이름 확인 시간이 초과되었습니다. 클라이언트 PID 10496.
정보,2025-11-19 오전 11:25:07,User32,1074,없음,"다음 이유로 인해 C:\Windows\SystemApps\Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy\StartMenuExperienceHost.exe (DESKTOP-MPGB8S7) 프로세스에서 DESKTOP-MPGB8S7\goode 사용자를 대신하여 DESKTOP-MPGB8S7 컴퓨터의 전원 끄기을(를) 시작했습니다: 기타(계획되지 않음)
 이유 코드: 0x0
 종료 유형: 전원 끄기
 설명: "
정보,2025-11-19 오전 11:24:56,Microsoft-Windows-Kernel-Power,566,(268),"시스템 세션이 10에서 12 (으)로 전환되었습니다.

Reason InputAccelerometer 

BootId: 5"
오류,2025-11-19 오전 11:20:57,Service Control Manager,7011,없음,WdiSystemHost 서비스에서 트랜잭션 응답을 기다리는 동안 제한 시간에 도달했습니다(30000밀리초).
정보,2025-11-19 오전 11:19:53,Microsoft-Windows-Kernel-Power,566,(268),"시스템 세션이 9에서 10 (으)로 전환되었습니다.

Reason SessionUnlock 

BootId: 5"
정보,2025-11-19 오전 11:14:28,Microsoft-Windows-Kernel-Power,566,(268),"시스템 세션이 7에서 9 (으)로 전환되었습니다.

Reason InputAccelerometer 

BootId: 5"
정보,2025-11-19 오전 11:13:08,Service Control Manager,7040,없음,Background Intelligent Transfer Service 서비스의 시작 유형을 요청 시 시작에서 자동 시작(으)로 바꿨습니다.
정보,2025-11-19 오전 11:10:18,Service Control Manager,7040,없음,Background Intelligent Transfer Service 서비스의 시작 유형을 자동 시작에서 요청 시 시작(으)로 바꿨습니다.
정보,2025-11-19 오전 11:10:03,Microsoft-Windows-Kernel-Power,566,(268),"시스템 세션이 6에서 7 (으)로 전환되었습니다.

Reason SessionUnlock 

BootId: 5"
경고,2025-11-19 오전 11:09:27,Microsoft-Windows-DNS-Client,1014,(1014),구성된 DNS 서버 중 응답한 서버가 없으면 이름 wpad 이름 확인 시간이 초과되었습니다. 클라이언트 PID 2260.
정보,2025-11-19 오전 11:08:02,Service Control Manager,7040,없음,Background Intelligent Transfer Service 서비스의 시작 유형을 요청 시 시작에서 자동 시작(으)로 바꿨습니다.
정보,2025-11-19 오전 11:05:27,Service Control Manager,7040,없음,Background Intelligent Transfer Service 서비스의 시작 유형을 자동 시작에서 요청 시 시작(으)로 바꿨습니다.
정보,2025-11-19 오전 11:03:11,Service Control Manager,7040,없음,Background Intelligent Transfer Service 서비스의 시작 유형을 요청 시 시작에서 자동 시작(으)로 바꿨습니다.
정보,2025-11-19 오전 11:01:22,Service Control Manager,7040,없음,Background Intelligent Transfer Service 서비스의 시작 유형을 자동 시작에서 요청 시 시작(으)로 바꿨습니다.
정보,2025-11-19 오전 11:00:33,Microsoft-Windows-Kernel-Power,566,(268),"시스템 세션이 4에서 6 (으)로 전환되었습니다.

Reason InputAccelerometer 

BootId: 5"
정보,2025-11-19 오전 11:00:14,Microsoft-Windows-Kernel-Power,566,(268),"시스템 세션이 3에서 4 (으)로 전환되었습니다.

Reason SessionUnlock 

BootId: 5"
정보,2025-11-19 오전 11:00:07,Microsoft-Windows-Kernel-General,16,없음,\??\C:\ProgramData\Microsoft\Provisioning\Microsoft-Desktop-Provisioning-Sequence.dat 하이브의 액세스 기록이 삭제되어 키 0개가 업데이트되고 수정된 페이지 0개가 만들어졌습니다.
정보,2025-11-19 오전 10:59:14,Service Control Manager,7040,없음,UCPD 서비스의 시작 유형을 자동 시작에서 시스템 시작(으)로 바꿨습니다.
정보,2025-11-19 오전 10:58:38,Service Control Manager,7040,없음,Background Intelligent Transfer Service 서비스의 시작 유형을 요청 시 시작에서 자동 시작(으)로 바꿨습니다.
정보,2025-11-19 오전 10:57:53,Microsoft-Windows-Kernel-General,16,없음,\??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.StartExperiencesApp_1.124.0.0_x64__8wekyb3d8bbwe\ActivationStore.dat 하이브의 액세스 기록이 삭제되어 키 0개가 업데이트되고 수정된 페이지 0개가 만들어졌습니다.
정보,2025-11-19 오전 10:56:46,Service Control Manager,7040,없음,Background Intelligent Transfer Service 서비스의 시작 유형을 자동 시작에서 요청 시 시작(으)로 바꿨습니다.
정보,2025-11-19 오전 10:54:10,Microsoft-Windows-Kernel-General,16,없음,\??\C:\Users\goode\AppData\Local\Packages\Microsoft.WindowsNotepad_8wekyb3d8bbwe\Settings\settings.dat 하이브의 액세스 기록이 삭제되어 키 3개가 업데이트되고 수정된 페이지 1개가 만들어졌습니다.
